Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
W25722035 ,Zelienople ,Unmodified,2,64-22,35,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"13,39","3,19","20,18","36,76",249,42,345,636,781,N/A,N/A,781,318,N/A,0,318,https://asphaltepd.org/epd/d/KoUGEV/
W2572207 ,Zelienople ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,Não reportada,WMA,132-160,-,-,-,-,"16,35","3,69","20,18","40,22",307,49,345,701,967,N/A,N/A,967,227,N/A,0,227,https://asphaltepd.org/epd/d/74UBgq/
W2572208 ,Zelienople ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,35","3,69","20,18","40,22",307,49,345,701,967,N/A,N/A,967,227,N/A,0,227,https://asphaltepd.org/epd/d/gGUGmL/
W37572208 ,Zelienople ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"14,07","4,32","20,18","38,56",262,57,345,665,818,N/A,N/A,818,227,N/A,0,227,https://asphaltepd.org/epd/d/KoUavL/
W95121E9 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"31,88","7,58","20,18","59,64",608,101,345,1054,1971,N/A,N/A,1971,136,N/A,0,136,https://asphaltepd.org/epd/d/3JU6ax/
W95121G9 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"32,45","6,01","20,18","58,64",619,80,345,1044,2009,N/A,N/A,2009,136,N/A,0,136,https://asphaltepd.org/epd/d/P5UkyR/
W95121L4 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"31,88","4,19","20,18","56,25",608,56,345,1009,1971,N/A,N/A,1971,136,N/A,0,136,https://asphaltepd.org/epd/d/3JUarM/
W95122L4 ,Zelienople ,Unmodified,5,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"28,35","3,70","20,18","52,23",539,49,345,934,1748,N/A,N/A,1748,227,N/A,0,227,https://asphaltepd.org/epd/d/XZUmM1/
W95122L41 ,Zelienople ,Unmodified,4,64-22,30,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"25,44","3,40","20,18","49,02",483,45,345,873,1562,N/A,N/A,1562,272,N/A,0,272,https://asphaltepd.org/epd/d/rQUM4p/
W95721E9 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","7,60","20,18","57,37",564,101,345,1010,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/gGU5G6/
W95721G9 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"30,17","6,06","20,18","56,41",575,80,345,1001,1860,N/A,N/A,1860,136,N/A,0,136,https://asphaltepd.org/epd/d/QVU6GJ/
W95721L4 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","4,19","20,18","53,96",564,56,345,965,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/E3UDBE/
