Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
"13140 - 1/2""HMA58-22R25 ",Pleasanton AC ,Unmodified,5,58-22,24,-,-,-,-,dense,HMA,149-163,-,-,-,-,"28,36","0,33","25,43","54,12",540,4,441,985,1748,N/A,N/,1748,216,N/A,0,216,https://asphaltepd.org/epd/d/bBUQKR/
"13989 - 1/2""WMA58-22R40LAS ",Pleasanton AC ,Unmodified,4,58-22,38,Ingevity Evotherm M1,<,-,-,dense,WMA,149-163,-,-,-,-,"24,60","0,29","25,43","50,32",463,4,441,908,1419,N/A,N/,1419,349,N/A,0,349,https://asphaltepd.org/epd/d/pMUEOo/
"1056 - 1/2""HMA64-10R15 ",Salinas AC ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"30,18","5,36","15,56","51,09",575,71,274,920,1860,N/A,N/,1860,129,N/A,0,129,https://asphaltepd.org/epd/d/3JUaKD/
"1230 - 1/2""WMA64-10R15LAS ",Salinas AC ,Unmodified,5,64-10,14,Ingevity Evotherm M1,<,-,-,dense,WMA,149-163,-,-,-,-,"30,86","5,43","15,56","51,86",587,72,274,933,1862,N/A,N/,1862,129,N/A,0,129,https://asphaltepd.org/epd/d/E3UD3V/
"1580 - 3/4""WMA64-10R15LAS ",Salinas AC ,Unmodified,5,64-10,14,Ingevity Evotherm M1,<,-,-,dense,WMA,149-163,-,-,-,-,"27,83","5,33","15,56","48,72",529,71,274,873,1676,N/A,N/,1676,130,N/A,0,130,https://asphaltepd.org/epd/d/KoUGd1/
1016 - 1/2”HMA64-10 ,Santa Clara Asphalt Plant ,Unmodified,6,64-10,-,-,-,-,-,dense,HMA,149-163,-,-,-,-,"36,04","11,42","24,53","71,99",689,152,413,1254,2232,N/A,N/,2232,0,N/A,0,0,https://asphaltepd.org/epd/d/xPUdjO/
"1230 - 1/2"" WMA64-10R15 ",Santa Clara Asphalt Plant ,Unmodified,5,64-10,15,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"29,21","10,41","24,53","64,15",554,138,413,1105,1716,N/A,N/,1716,136,N/A,0,136,https://asphaltepd.org/epd/d/9JUa9R/
"13140 - 1/2""HMA58-22R25 ",Santa Clara Asphalt Plant ,Unmodified,4,58-22,24,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,50","9,07","24,53","59,11",484,120,413,1017,1562,N/A,N/,1562,217,N/A,0,217,https://asphaltepd.org/epd/d/keUPpJ/
"13989 - 1/2""WMA58-22R40LAS ",Santa Clara Asphalt Plant ,Unmodified,4,58-22,39,Ingevity Evotherm M1,<,-,-,dense,WMA,149-163,-,-,-,-,"23,46","7,35","24,53","55,34",441,98,413,951,1344,N/A,N/,1344,350,N/A,0,350,https://asphaltepd.org/epd/d/qmUr9g/
"1580 - 3/4"" WMA64-10R15 ",Santa Clara Asphalt Plant ,Unmodified,4,64-10,15,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"26,25","9,87","24,53","60,66",497,131,413,1041,1529,N/A,N/,1529,136,N/A,0,136,https://asphaltepd.org/epd/d/BZU6qa/
"2265 - 3/4""HMA58-22R25 ",Santa Clara Asphalt Plant ,Unmodified,4,58-22,24,-,-,-,-,dense,HMA,149-163,-,-,-,-,"21,85","8,97","24,53","55,35",413,119,413,945,1324,N/A,N/,1324,219,N/A,0,219,https://asphaltepd.org/epd/d/j5UQRa/
"3615 - 1/2""HMA64-10R15 ",Santa Clara Asphalt Plant ,Unmodified,5,64-10,15,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,88","10,39","24,53","62,81",531,138,413,1081,1711,N/A,N/,1711,136,N/A,0,136,https://asphaltepd.org/epd/d/25ULzG/
"3923- 3/4"" WMA58-22R25 ",Santa Clara Asphalt Plant ,Unmodified,4,58-22,25,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"22,68","9,44","24,53","56,65",428,125,413,966,1341,N/A,N/,1341,227,N/A,0,227,https://asphaltepd.org/epd/d/85UM5z/
"3924 - 1/2"" WMA58-22R25 ",Santa Clara Asphalt Plant ,Unmodified,4,58-22,25,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"26,85","9,50","24,53","60,88",508,126,413,1047,1567,N/A,N/,1567,227,N/A,0,227,https://asphaltepd.org/epd/d/YqU3eR/
13808 ,Solari AC ,Unmodified,3,64-16,24,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,138-166,-,-,-,-,"29,59","0,67","19,25","49,51",424,9,336,769,1198,N/A,N/,1198,220,N/A,0,220,https://asphaltepd.org/epd/d/V4UpmB/
3698 ,Solari AC ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,138-166,-,-,-,-,"24,35","0,27","19,25","43,87",462,4,336,802,1480,N/A,N/,1480,131,N/A,0,131,https://asphaltepd.org/epd/d/yeUMAv/
"13762 - 3/4""HMA58-22R25 C ",Ventura AC ,Unmodified,3,64-16,24,-,-,-,-,dense,HMA,152-163,-,-,-,-,"21,33","12,69","17,90","51,92",403,168,315,886,1291,N/A,N/,1291,219,N/A,0,219,https://asphaltepd.org/epd/d/MmUY66/
"13948 - 1/2""HMA FINE B ",Ventura AC ,Unmodified,3,64-10,39,-,-,-,-,dense,HMA,152-163,-,-,-,-,"20,32","3,22","17,90","41,44",383,43,315,740,1235,N/A,N/,1235,351,N/A,0,351,https://asphaltepd.org/epd/d/REUk9O/
3939 - C264-10R20 ,Ventura AC ,Unmodified,5,64-10,19,-,-,-,-,dense,HMA,152-163,-,-,-,-,"27,38","5,79","17,90","51,07",521,77,315,912,1681,N/A,N/,1681,173,N/A,0,173,https://asphaltepd.org/epd/d/lyUavO/
13947S ,Vernalis AC ,Unmodified,4,58-16,38,-,-,-,-,dense,HMA,154-163,-,-,-,-,"23,35","1,56","22,89","47,80",442,21,397,859,1432,N/A,N/,1432,349,N/A,0,349,https://asphaltepd.org/epd/d/eBU3Jy/
1466 ,Vernalis AC ,Unmodified,4,64-16,24,Antistrip Agents - Polyamines*,<,-,-,dense,HMA,157-163,-,-,-,-,"24,18","0,49","22,89","47,56",458,6,397,862,1476,N/A,N/,1476,218,N/A,0,218,https://asphaltepd.org/epd/d/zwUkPE/
3922 ,Vernalis AC ,Unmodified,4,58-22,24,Antistrip Agents - Polyamines*,<,-,-,dense,HMA,149-163,-,-,-,-,"26,48","0,53","22,89","49,90",503,7,397,907,1625,N/A,N/,1625,217,N/A,0,217,https://asphaltepd.org/epd/d/74UJPO/
309-40331107-V ,Hallwood Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"23,89","0,71","19,44","44,04",453,9,221,684,1451,N/A,N/,1451,131,N/A,0,131,https://asphaltepd.org/epd/d/vZUPvQ/
